,event,particle_track_id,particle_parent_track_id,particle_pdg_code,particle_mass,particle_charge,particle_process_key,particle_initial_energy,particle_initial_x,particle_initial_y,particle_initial_z,particle_initial_t,particle_final_x,particle_final_y,particle_final_z,particle_final_t,particle_decay_flag,particle_detector_x_tag,particle_detector_y_tag
0,1.0,1.0,0.0,321.0,493.67699999999996,1.0,-2.0,1493.677,115.0,475.0,150.0,0.0,115.13985712647357,443.1418800457792,150.2306351576859,1.1289739700632067,0.0,287.0,1107.0
1,1.0,2.0,1.0,11.0,0.51099891,-1.0,1.0,0.96794325738663,114.99984129127286,473.8389455639199,149.9987786074562,0.04103469413333768,115.05863411620108,473.7715965691576,150.00941852039813,0.046249846702762214,0.0,287.0,1184.0
2,1.0,3.0,1.0,11.0,0.51099891,-1.0,1.0,0.830379103387015,115.00046153793328,472.7056472943821,149.99618920342826,0.08109730365722237,115.01012814076145,472.71442928877684,150.04622495318694,0.08420210302840184,0.0,287.0,1181.0
3,1.0,4.0,1.0,11.0,0.51099891,-1.0,1.0,0.8087296397279274,115.0432421360011,465.4778928462808,150.0100443513477,0.3366570028304592,115.02003740876151,465.4432659642149,150.0302219595381,0.34028996712293713,0.0,287.0,1163.0
4,1.0,5.0,1.0,11.0,0.51099891,-1.0,1.0,0.8025507286955558,115.04570351807088,465.1505490914583,150.01257989903212,0.34824511593427165,115.0588597077134,465.13555407082384,149.98638585050702,0.35099970303338307,0.0,287.0,1162.0
5,1.0,6.0,1.0,11.0,0.51099891,-1.0,1.0,0.8915570960717879,115.04833306702282,464.79463561592604,150.01560270929318,0.36084552325289065,115.0735034758133,464.80863136646474,150.0696951640798,0.3654189071529457,0.0,287.0,1162.0
6,1.0,7.0,1.0,11.0,0.51099891,-1.0,1.0,1.815687573141605,115.05792962276487,463.3958055580607,150.0285584270323,0.4103725676497638,114.94113491572541,463.2303822424069,149.95409285773613,0.42183643762756756,0.0,287.0,1158.0
7,1.0,8.0,1.0,11.0,0.51099891,-1.0,1.0,0.9280719840672271,115.06928930637181,461.4669886278998,150.0439997925297,0.4786858175285422,115.10543558562881,461.44274557813816,150.06581822599233,0.4835920621362457,0.0,287.0,1153.0
8,1.0,9.0,1.0,11.0,0.51099891,-1.0,1.0,1.534197750493706,115.07000955656424,459.7299020178795,150.0658798462235,0.5402311012550862,115.1277415994854,459.6346485971864,150.1105952777615,0.5544426133716044,0.0,287.0,1149.0
9,1.0,10.0,1.0,11.0,0.51099891,-1.0,1.0,0.9958300637799837,115.08138706332977,455.3179372673682,150.13957080512546,0.6966119697902311,115.01869864885168,455.2871155973504,150.08449212601369,0.7024907263747663,0.0,287.0,1138.0
10,1.0,11.0,1.0,11.0,0.51099891,-1.0,1.0,0.8940563037277244,115.08143933960443,455.3058538594444,150.13973889672826,0.6970405587155708,115.05367004837419,455.2469296286355,150.15410264051957,0.7011700659224575,0.0,287.0,1138.0
