,event,particle_track_id,particle_parent_track_id,particle_pdg_code,particle_mass,particle_charge,particle_process_key,particle_initial_energy,particle_initial_x,particle_initial_y,particle_initial_z,particle_initial_t,particle_final_x,particle_final_y,particle_final_z,particle_final_t,particle_decay_flag,particle_detector_x_tag,particle_detector_y_tag
0,6.0,1.0,0.0,321.0,493.67699999999996,1.0,-2.0,1493.677,115.0,475.0,150.0,0.0,113.19624202918237,387.81825645913636,149.56500025495993,3.1062189577697854,0.0,282.0,969.0
1,6.0,2.0,1.0,11.0,0.51099891,-1.0,1.0,1.1107623687213024,115.00061786714771,474.33242008111336,150.0003154275269,0.02359401618659775,114.9167737291383,474.34787506506,149.9654464720324,0.03147984002425037,0.0,287.0,1185.0
2,6.0,3.0,1.0,11.0,0.51099891,-1.0,1.0,1.2022834208552515,114.99549697606965,472.1091527059639,149.99223190436194,0.10218281441338248,115.01479071893452,472.0325631175686,150.00621460922383,0.11164493437308444,0.0,287.0,1180.0
3,6.0,4.0,1.0,11.0,0.51099891,-1.0,1.0,0.7863235664109425,114.99172024191975,470.9386614893986,149.98172127533553,0.143575127969153,114.99421085161313,470.9346704487528,150.01715376307385,0.14643882626537014,0.0,287.0,1177.0
4,6.0,5.0,1.0,11.0,0.51099891,-1.0,1.0,0.8409939038064891,114.99080299597014,470.67235664163866,149.97890531343575,0.15299449460875114,114.96202991863751,470.66320306419175,149.99746737533292,0.15514187552691122,0.0,287.0,1176.0
5,6.0,6.0,1.0,11.0,0.51099891,-1.0,1.0,0.821632270641338,114.9753118142801,467.4055544101596,149.94128558481515,0.2685523323307725,114.97693884033106,467.38556494425313,149.98344973542288,0.2717790123691078,0.0,287.0,1168.0
6,6.0,7.0,1.0,11.0,0.51099891,-1.0,1.0,0.7923743536066122,114.95005251909913,464.3405885113376,149.91766618730705,0.37702431074725207,114.95450028213035,464.34096946099123,149.92167279951053,0.3799964800765004,0.0,287.0,1160.0
7,6.0,8.0,1.0,11.0,0.51099891,-1.0,1.0,0.8346614094854563,114.87484680250229,460.5866317592675,149.85102724484523,0.509985486516417,114.816802630695,460.5942522609765,149.85077083696513,0.5132832590073477,0.0,287.0,1151.0
8,6.0,9.0,1.0,11.0,0.51099891,-1.0,1.0,1.1897988752259034,114.71910703210668,453.1779399976507,149.6946632134039,0.7725943165689284,114.79699563361655,453.1667311265147,149.5655572409663,0.7811542165080163,0.0,286.0,1132.0
9,6.0,10.0,1.0,11.0,0.51099891,-1.0,1.0,1.7023476317806416,114.5952739349345,447.0610837556575,149.58047072069164,0.9896714349132251,114.3874158636424,446.7939908239524,149.5899852715298,1.008207605871381,0.0,285.0,1116.0
10,6.0,11.0,1.0,11.0,0.51099891,-1.0,1.0,0.8692655754876992,114.5783530724691,446.42355261489763,149.5707074802491,1.012324765405249,114.56518128642237,446.432889046763,149.51630640106626,1.0162653893727944,0.0,286.0,1116.0
11,6.0,12.0,1.0,11.0,0.51099891,-1.0,1.0,0.9098647047692173,114.56025614544824,445.711025572774,149.5618959309807,1.0376445051212055,114.60867321035853,445.7067659940244,149.58915387114513,1.0429129713860577,0.0,286.0,1114.0
12,6.0,13.0,1.0,11.0,0.51099891,-1.0,1.0,0.8223160520723545,114.31681734585054,435.9515824971174,149.50591237522025,1.3844811515724966,114.31639100293164,435.93461356448523,149.50927603780775,1.3882352854220366,0.0,285.0,1089.0
13,6.0,14.0,1.0,11.0,0.51099891,-1.0,1.0,0.8174329749100921,114.27428232462455,434.1165434355662,149.50802828526182,1.4498054221159586,114.29001162067115,434.1000402894294,149.52184784612876,1.4525274934612649,0.0,285.0,1085.0
14,6.0,15.0,1.0,11.0,0.51099891,-1.0,1.0,0.7986746097822565,114.18850436523613,430.4081344880975,149.51398310034614,1.5818665847628024,114.21858410717873,430.38834263640103,149.50872384827284,1.5846198587618405,0.0,285.0,1075.0
15,6.0,16.0,1.0,11.0,0.51099891,-1.0,1.0,0.9262606541216101,114.16899129616009,429.5301036461845,149.51858892779404,1.6131546942879316,114.23847695319428,429.5479160891011,149.5250143818719,1.6178650217872133,0.0,285.0,1073.0
16,6.0,17.0,1.0,11.0,0.51099891,-1.0,1.0,0.8676617927335873,114.0532807756791,424.32474979788896,149.53023612754953,1.79867970348521,114.03789410742914,424.29059256617967,149.50230264798728,1.8026269674594,0.0,285.0,1060.0
17,6.0,18.0,1.0,11.0,0.51099891,-1.0,1.0,1.3898758991613351,114.0034246501767,422.25241970947525,149.5068679283305,1.87262521211388,113.86393913103677,422.34100696703536,149.5312710377771,1.8841461395409085,0.0,284.0,1055.0
18,6.0,19.0,1.0,11.0,0.51099891,-1.0,1.0,0.9538992644094011,113.92102718023321,418.87078665721435,149.4785457387455,1.9933475604767847,113.96167063679225,418.83683839919996,149.41844888250066,1.9991308047781486,0.0,284.0,1047.0
19,6.0,20.0,1.0,11.0,0.51099891,-1.0,1.0,1.0996974999808602,113.88010495418662,417.1346796228364,149.472140953681,2.055366147098111,113.95115157725442,417.1304019879396,149.4853500871858,2.0617101313992623,0.0,284.0,1042.0
20,6.0,21.0,1.0,11.0,0.51099891,-1.0,1.0,0.881551840618279,113.74585987450864,412.0545094404828,149.50971660512985,2.236932669154162,113.71499712135581,412.0110306067175,149.54288877593237,2.2411065797634713,0.0,284.0,1030.0
21,6.0,22.0,1.0,11.0,0.51099891,-1.0,1.0,0.909622474196528,113.72806136053039,411.23085400225443,149.5171795973119,2.2663986255480615,113.75661114224731,411.2150361590111,149.55108017963266,2.2706915092854265,0.0,284.0,1028.0
22,6.0,23.0,1.0,11.0,0.51099891,-1.0,1.0,1.3760482976558661,113.72547291234157,411.1093759824803,149.51819220559256,2.270745401503165,113.77693143117718,411.14800147982567,149.31050008939704,2.28289462747032,0.0,284.0,1027.0
23,6.0,24.0,1.0,11.0,0.51099891,-1.0,1.0,0.900129163036451,113.70903768905546,410.3721196281407,149.52406092381622,2.2971297707595157,113.71667188195894,410.3509567337898,149.50187868037727,2.3014758400818924,0.0,284.0,1025.0
24,6.0,25.0,1.0,11.0,0.51099891,-1.0,1.0,1.8916149691595368,113.64768986336469,407.57217969764787,149.53556334953333,2.397347644921818,113.55393542285026,407.42310674591045,149.33989435536404,2.416545563853563,0.0,283.0,1018.0
25,6.0,26.0,1.0,11.0,0.51099891,-1.0,1.0,1.1070383465388667,113.5979049451641,405.4327426923454,149.53328012389412,2.473980773760043,113.56327249625232,405.3877116730399,149.5172464763635,2.480756545388988,0.0,283.0,1013.0
26,6.0,27.0,1.0,11.0,0.51099891,-1.0,1.0,1.7031021373426043,113.58510393778992,404.9274257013718,149.53186403624335,2.492091636287095,113.47790173026533,404.83881657065984,149.55132227823287,2.507431599761067,0.0,283.0,1012.0
27,6.0,28.0,1.0,11.0,0.51099891,-1.0,1.0,1.5077484655406972,113.56853338448418,404.3284377114937,149.53025931369302,2.5135660669396818,113.55544349544735,404.23834859073804,149.35667214410728,2.5288607773547263,0.0,283.0,1010.0
28,6.0,29.0,1.0,11.0,0.51099891,-1.0,1.0,0.9745370636043653,113.55613816972448,403.9178218910331,149.52981101916868,2.52829208598051,113.62651109895958,403.905254478684,149.55672909919252,2.5341155033509226,0.0,284.0,1009.0
29,6.0,30.0,1.0,11.0,0.51099891,-1.0,1.0,0.8035952552485253,113.53340298506848,403.10725346508593,149.5294351149232,2.557364103610391,113.5484337903986,403.1140214796318,149.51741390140137,2.560577864945976,0.0,283.0,1007.0
30,6.0,31.0,1.0,11.0,0.51099891,-1.0,1.0,1.0196515403854427,113.30824207907844,393.3192463989077,149.57356732481782,2.908465617780196,113.25480317977284,393.2323824118614,149.56951623627583,2.914537927594622,0.0,283.0,983.0
31,6.0,32.0,1.0,11.0,0.51099891,-1.0,1.0,1.2129807183191657,113.30079956447051,392.9675473651793,149.57502063598346,2.9211069297688366,113.31366439205576,392.95772096972007,149.44885083161452,2.9302931069351965,0.0,283.0,982.0
32,6.0,33.0,1.0,2112.0,939.5653600000002,0.0,16.0,1309.406954521753,113.19624202918237,387.81825645913636,149.56500025495993,3.1062189577697854,90.82961820397395,315.84890538860293,127.0224124389407,6.873516484603987,0.0,227.0,789.0
33,6.0,34.0,1.0,2212.0,938.2720130000001,1.0,18.0,1102.0313824908708,113.19624202918237,387.81825645913636,149.56500025495993,3.1062189577697854,114.15691378196664,385.00356010092946,149.1702808166314,3.299266038836431,0.0,285.0,962.0
34,6.0,35.0,1.0,2112.0,939.5653599999999,0.0,16.0,1068.7742119448435,113.19624202918237,387.81825645913636,149.56500025495993,3.1062189577697854,154.8537430909298,439.0302613302332,162.92491580532402,7.819911097450409,0.0,387.0,1097.0
35,6.0,36.0,1.0,321.0,493.67699999999996,1.0,20.0,547.7985826299429,113.19624202918237,387.81825645913636,149.56500025495993,3.1062189577697854,110.69800924147619,385.0390008975654,151.7958681850485,11.676963315707242,1.0,276.0,962.0
36,6.0,37.0,1.0,2112.0,939.5653600000003,0.0,16.0,947.8162596346494,113.19624202918237,387.81825645913636,149.56500025495993,3.1062189577697854,115.74511514286887,370.0586546174649,149.25125128761255,7.798404635267325,0.0,289.0,925.0
37,6.0,38.0,1.0,2112.0,939.5653600000003,0.0,16.0,945.770446395677,113.19624202918237,387.81825645913636,149.56500025495993,3.1062189577697854,129.2570365469719,389.9735692036958,133.04720100455876,10.13599109466363,0.0,323.0,974.0
38,6.0,39.0,1.0,2212.0,938.2720129999999,1.0,7.0,943.5943286556928,113.19624202918237,387.81825645913636,149.56500025495993,3.1062189577697854,113.15207966654995,387.8044559273311,149.5671462036504,3.12497112522816,0.0,282.0,969.0
39,6.0,40.0,1.0,2112.0,939.5653600000002,0.0,16.0,944.4463909646462,113.19624202918237,387.81825645913636,149.56500025495993,3.1062189577697854,105.81645043634087,382.1251933794733,150.47226527061432,6.217223775084872,0.0,264.0,955.0
40,6.0,41.0,1.0,2212.0,938.272013,1.0,7.0,942.2387348588805,113.19624202918237,387.81825645913636,149.56500025495993,3.1062189577697854,113.18902766513008,387.8094703804093,149.53940248729322,3.118730796302559,0.0,282.0,969.0
41,6.0,42.0,1.0,22.0,0.0,0.0,13.0,2.156786834301844,113.19624202918237,387.81825645913636,149.56500025495993,3.1062189577697854,142.63345731991734,317.30464186276964,141.8380520525532,5.668721368126952,0.0,356.0,793.0
42,6.0,43.0,1.0,1000150320.0,29775.848381884345,15.0,8.0,29777.665661061954,113.19624202918237,387.81825645913636,149.56500025495993,3.1062189577697854,113.19629565647315,387.8184365169377,149.56529819893922,780990193957900.9,1.0,282.0,969.0
43,6.0,44.0,43.0,1000160320.0,29773.628282463073,16.0,8.0,29773.62831603099,113.19629565647315,387.8184365169377,149.56529819893922,780990193957900.9,113.19629462141711,387.8184374995541,149.5652983592375,780990193957900.9,1.0,282.0,969.0
44,6.0,45.0,43.0,-12.0,0.0,0.0,11.0,0.6324372413365242,113.19629565647315,387.8184365169377,149.56529819893922,780990193957900.9,300000.0,289038.85538971995,-125812.08808413982,780990193972406.8,0.0,-1.0,-1.0
45,6.0,46.0,43.0,11.0,0.51099891,-1.0,1.0,1.589188117308208,113.19629565647315,387.8184365169377,149.56529819893922,780990193957900.9,113.19033478253725,387.65510577234716,149.6913617015834,780990193957900.9,0.0,282.0,969.0
46,6.0,47.0,42.0,11.0,0.51099891,-1.0,1.0,0.5125616242087596,123.05056379009866,364.08019154381003,147.47901652678587,3.9663712099432824,123.0505643506089,364.08019116794475,147.47902070204285,3.966373066597621,0.0,307.0,910.0
47,6.0,48.0,42.0,11.0,0.51099891,-1.0,1.0,0.5217822844574178,138.11056030303658,327.6315547059522,143.53776873701003,5.288413295830988,138.11047807045472,327.6315731823492,143.53781158623602,5.288429983114076,0.0,345.0,819.0
48,6.0,49.0,42.0,11.0,0.51099891,-1.0,1.0,0.51384865,138.11056030303658,327.6315547059522,143.53776873701003,5.288413295830988,138.1105704931214,327.6315565007361,143.53776669628633,5.28841687216901,0.0,345.0,819.0
49,6.0,50.0,42.0,11.0,0.51099891,-1.0,2.0,0.5110363299999999,138.11056030303658,327.6315547059522,143.53776873701003,5.288413295830988,138.11056031826507,327.6315546347649,143.53776835465413,5.288413403896397,0.0,345.0,819.0
50,6.0,51.0,42.0,11.0,0.51099891,-1.0,1.0,0.51120265,138.11056030303658,327.6315547059522,143.53776873701003,5.288413295830988,138.1105603896135,327.6315548314097,143.53776851371887,5.288413688493795,0.0,345.0,819.0
51,6.0,52.0,42.0,11.0,0.51099891,-1.0,1.0,1.0066287231988909,142.63345731991734,317.30464186276964,141.8380520525532,5.668721368126952,142.56826242939832,317.23874996658094,141.84405197713264,5.6740325429854,0.0,356.0,793.0
52,6.0,53.0,42.0,-11.0,0.51099891,1.0,12.0,1.134515705908979,142.63345731991734,317.30464186276964,141.8380520525532,5.668721368126952,142.61787751889236,317.2804869876378,141.96629405678306,5.676406305847615,0.0,356.0,793.0
53,6.0,54.0,42.0,1000180400.0,37215.537694526516,18.0,8.0,37215.53778432304,142.63345731991734,317.30464186276964,141.8380520525532,5.668721368126952,142.63345881205845,317.3046405623658,141.83805069763093,5.66987311506713,1.0,356.0,793.0
54,6.0,55.0,53.0,22.0,0.0,0.0,4.0,0.51099891,142.61787751889236,317.2804869876378,141.96629405678306,5.676406305847615,143.78236836698784,302.0772050954216,152.7865802131378,7.190726055189521,0.0,359.0,755.0
55,6.0,56.0,53.0,22.0,0.0,0.0,4.0,0.51099891,142.61787751889236,317.2804869876378,141.96629405678306,5.676406305847615,103.4718227662512,357.4617956918851,113.93676224596956,8.671216291447488,0.0,258.0,893.0
56,6.0,57.0,56.0,11.0,0.51099891,-1.0,1.0,0.6180343379718808,135.90208545231084,333.64477020963307,130.04467427522226,6.387935853666776,135.9055612669167,333.64429268991364,130.05004371538135,6.3886983853585155,0.0,339.0,834.0
57,6.0,58.0,56.0,11.0,0.51099891,-1.0,2.0,0.51104848,135.90208545231084,333.64477020963307,130.04467427522226,6.387935853666776,135.90208540068153,333.64477020909624,130.04467429356168,6.387935961742556,0.0,339.0,834.0
58,6.0,59.0,56.0,11.0,0.51099891,-1.0,1.0,0.51121929,135.90208545231084,333.64477020963307,130.04467427522226,6.387935853666776,135.90208569109066,333.644770480049,130.0446742224879,6.387936267882177,0.0,339.0,834.0
59,6.0,60.0,56.0,11.0,0.51099891,-1.0,1.0,0.6673882742936466,96.1131403070968,356.8457363849859,123.48627285695201,7.939800502473251,96.10842511403409,356.8485420277529,123.48042659433949,7.940849021271866,0.0,240.0,892.0
60,6.0,61.0,56.0,11.0,0.51099891,-1.0,2.0,0.51105082,96.1131403070968,356.8457363849859,123.48627285695201,7.939800502473251,96.11314024000373,356.8457363633513,123.48627266809925,7.939800610549402,0.0,240.0,892.0
61,6.0,62.0,56.0,11.0,0.51099891,-1.0,2.0,0.51121714,96.1131403070968,356.8457363849859,123.48627285695201,7.939800502473251,96.11314030278072,356.8457364811808,123.4862728999876,7.939800622890648,0.0,240.0,892.0
62,6.0,63.0,56.0,11.0,0.51099891,-1.0,1.0,0.5135814281996025,96.46726955654663,358.7410893767031,123.72926114449558,8.00462543658259,96.46726056314937,358.7410872144254,123.72926313783205,8.004628647792925,0.0,241.0,896.0
63,6.0,64.0,56.0,11.0,0.51099891,-1.0,1.0,0.5858421258814098,97.76065644430793,361.92892541168635,124.03883444125464,8.119842665560297,97.76107036660129,361.9301248592481,124.0430722072839,8.12025387709436,0.0,244.0,904.0
64,6.0,65.0,56.0,11.0,0.51099891,-1.0,1.0,0.5176114675157643,100.33983858456324,361.47338936992503,120.78734421864117,8.259110697714336,100.3398399070289,361.47343107706445,120.787358059588,8.259120056090362,0.0,250.0,903.0
65,6.0,66.0,56.0,11.0,0.51099891,-1.0,1.0,0.5136136499999999,100.33983858456324,361.47338936992503,120.78734421864117,8.259110697714336,100.33984644081569,361.4733929924103,120.7873413012807,8.259113811855988,0.0,250.0,903.0
66,6.0,67.0,56.0,11.0,0.51099891,-1.0,1.0,0.5112545,100.33983858456324,361.47338936992503,120.78734421864117,8.259110697714336,100.33983891468462,361.4733893292644,120.78734395626846,8.25911114467018,0.0,250.0,903.0
67,6.0,68.0,56.0,11.0,0.51099891,-1.0,1.0,0.51120499,100.33983858456324,361.47338936992503,120.78734421864117,8.259110697714336,100.33983877747428,361.4733892186685,120.7873441662556,8.259111042255334,0.0,250.0,903.0
68,6.0,69.0,56.0,11.0,0.51099891,-1.0,1.0,0.5741909361308568,102.11715850830709,357.2000021240593,112.51792242809779,8.575212693458667,102.11712563380239,357.19878417986985,112.5156278564915,8.575453575646115,0.0,255.0,892.0
69,6.0,70.0,56.0,11.0,0.51099891,-1.0,1.0,0.51121929,102.11715850830709,357.2000021240593,112.51792242809779,8.575212693458667,102.11715858256231,357.2000021460633,112.517922784361,8.575213107674067,0.0,255.0,893.0
70,6.0,71.0,56.0,11.0,0.51099891,-1.0,1.0,0.5260958721089202,102.81315386964084,357.9124350241676,114.2683143873199,8.642389572228318,102.81309585531751,357.91254275968515,114.26844504305973,8.642415116681706,0.0,257.0,894.0
71,6.0,72.0,56.0,11.0,0.51099891,-1.0,1.0,0.5112048,102.81315386964084,357.9124350241676,114.2683143873199,8.642389572228318,102.8131540797734,357.91243477789897,114.26831427910922,8.642389973442235,0.0,257.0,894.0
72,6.0,73.0,56.0,11.0,0.51099891,-1.0,1.0,0.5915854578979189,103.4718227662512,357.4617956918851,113.93676224596956,8.671216291447488,103.4747435295778,357.4596147479212,113.93771851294136,8.671662554007037,0.0,258.0,893.0
73,6.0,74.0,56.0,11.0,0.51099891,-1.0,1.0,0.5112689899999999,103.4718227662512,357.4617956918851,113.93676224596956,8.671216291447488,103.47182261238513,357.46179609117803,113.93676211010602,8.671216752246535,0.0,258.0,893.0
74,6.0,75.0,55.0,11.0,0.51099891,-1.0,1.0,0.5546004178038019,143.85793749879514,314.2588489556371,144.1676015779458,5.807789068747539,143.85936509522517,314.2594056130444,144.16745295150687,5.807934825412128,0.0,359.0,785.0
75,6.0,76.0,55.0,11.0,0.51099891,-1.0,1.0,0.51121929,143.85793749879514,314.2588489556371,144.1676015779458,5.807789068747539,143.8579374088624,314.2588489786817,144.16760178636852,5.8077894346758905,0.0,359.0,785.0
76,6.0,77.0,55.0,11.0,0.51099891,-1.0,1.0,0.5455910984339867,142.61795024560803,305.5469066671126,151.7650056163918,6.195579465890317,142.61793083550998,305.5469335245329,151.76590124168027,6.195678498201182,0.0,356.0,763.0
77,6.0,78.0,55.0,11.0,0.51099891,-1.0,1.0,0.51121929,142.61795024560803,305.5469066671126,151.7650056163918,6.195579465890317,142.61795037779126,305.546906627156,151.76500537183884,6.195579828359967,0.0,356.0,763.0
78,6.0,79.0,55.0,11.0,0.51099891,-1.0,1.0,0.575711449782267,142.28949495365788,304.53087742676297,152.08705150903035,6.232782135055167,142.2876388538388,304.529591203236,152.08631600853505,6.233087556015511,0.0,355.0,761.0
79,6.0,80.0,55.0,11.0,0.51099891,-1.0,1.0,0.7107230008080725,145.15116676757967,297.3098196718522,155.13348662081336,6.511090568909512,145.14511112679767,297.29168733404225,155.1358468650795,6.51286098954169,0.0,362.0,743.0
80,6.0,81.0,55.0,11.0,0.51099891,-1.0,1.0,0.5112190999999999,145.15116676757967,297.3098196718522,155.13348662081336,6.511090568909512,145.15116691145485,297.3098193772722,155.13348677961835,6.511090982952537,0.0,362.0,743.0
